Country,Population,Births per Day,Deaths per Day,Immigrations per Day,Net Change per Day,2025 Population Change,Country Code,Total Emissions (MtCO2e),Emissions per Capita (tCO2e/person),Emissions per GDP (tCO2e/million $GDP),ND-GAIN Vulnerability Score,Population (millions),GDP per Capita (USD),Indicator,Year,Value
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,2.6
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,3.3
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,3.7
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,4.0
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,72.2
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,60.1
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,0.2
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,0.3
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,27.3
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,27.7
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,23.7
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,24.8
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,6.5
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,5.4
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,8.6
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,10.1
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,3.5
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,3.3
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2010.0,3.4
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2015.0,9.8
,43492950.0,4128.0,673.0,,3251.0,237323.0,AFG,31.27,0.8,1554.66,0.59,39.84,516.75,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,-0.9
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,-0.4
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,1.3
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,1.8
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,16.8
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,9.2
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,1.2
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,16.4
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,20.7
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,52.2
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,57.4
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,1.6
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,1.7
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,8.1
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,4.7
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,4.9
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,3.4
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2010.0,4.3
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2015.0,2.2
,2777639.0,75.0,66.0,,57.0,4161.0,ALB,8.06,2.84,532.51,0.4,2.81,5332.16,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,1.6
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,2.0
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,2.8
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,2.9
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,29.4
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,24.9
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,7.7
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,31.6
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,67.5
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,70.8
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,2.7
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,3.0
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,100.0
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,5.1
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,7.0
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2010.0,0.7
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2015.0,1.4
,47255645.0,2342.0,603.0,,1663.0,121399.0,DZA,267.01,6.09,1841.31,0.38,44.62,3306.86,,2021.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2010.0,-1.2
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2015.0,-0.1
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2021.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2010.0,-1.3
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2015.0,-0.1
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2021.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2010.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2015.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2021.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2010.0,87.6
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2015.0,87.2
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2021.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2010.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2015.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2021.0,
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2010.0,8.9
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2015.0,7.2
,46241.0,2.0,1.0,,2.0,146.0,ASM,,,,,,,,2021.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2010.0,1.4
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2015.0,-1.6
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2021.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2010.0,1.0
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2015.0,-1.7
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2021.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2010.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2015.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2021.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2010.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2015.0,3.3
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2021.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2010.0,35.7
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2015.0,50.0
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2021.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2010.0,88.8
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2015.0,88.3
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2021.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2010.0,6.6
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2015.0,6.2
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2021.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2010.0,3.0
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2015.0,3.3
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2021.0,
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2010.0,0.0
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2015.0,0.0
,82639.0,2.0,1.0,2.0,2.0,146.0,AND,0.58,7.48,199.78,,0.08,37416.7,,2021.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2010.0,3.7
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2015.0,3.5
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2021.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2010.0,4.9
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2015.0,4.7
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2021.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2010.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2015.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2021.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2010.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2015.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2021.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2010.0,104.2
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2015.0,78.2
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2021.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2010.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2015.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2021.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2010.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2015.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2021.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2010.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2015.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2021.0,
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2010.0,38.6
,38696293.0,3915.0,722.0,,3182.0,232286.0,AGO,119.41,3.63,2226.99,0.51,33.93,1631.43,,2015.0,36.8
